ItmId,ItmPthId,ItmIdentifier,ItmDescription,ItmType,ItmSkinnable,ItmStackAmount,ItmMaximumAmount,ItmLook,ItmLookColor,ItmIcon,ItmIconColor,ItmSex,ItmLevel,ItmMark,ItmDurability,ItmMinimumSDamage,ItmMaximumSDamage,ItmMinimumLDamage,ItmMaximumLDamage,ItmArmor,ItmHit,ItmDam,ItmVita,ItmMana,ItmMight,ItmWill,ItmGrace,ItmProtection,ItmHealing,ItmWisdom,ItmMightRequired,ItmExchangeable,ItmDepositable,ItmDroppable,ItmCon,ItmSound,ItmText,ItmBuyPrice,ItmSellPrice,ItmBuyText,ItmThrown,ItmThrownConfirm,ItmRepairable,ItmIndestructible,ItmTimer,ItmBoD,ItmProtected,ItmUnequip
15037,0,earth_dragon_dog,Earth dragon dog,24,0,1,0,223,0,2073,18,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15038,0,twilight_dragon_dog,Twilight dragon dog,24,0,1,0,224,0,2073,4,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15039,0,pig_mount,Pig mount,24,0,1,0,682,0,215,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15040,0,black_pig_mount,Black pig mount,24,0,1,0,683,0,215,6,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15041,0,brown_warthog_mount,Brown warthog mount,24,0,1,0,740,0,2015,6,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15042,0,black_warthog_mount,Black warthog mount,24,0,1,0,747,0,2015,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15043,0,leopard_mount,Leopard mount,24,0,1,0,550,0,2475,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15044,0,snow_leopard_mount,Snow leopard mount,24,0,1,0,556,0,2475,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15045,0,black_leopard_mount,Black leopard mount,24,0,1,0,555,0,2475,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15046,0,brown_chicken_mount,Brown chicken mount,24,0,1,0,586,0,1522,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15047,0,white_chicken_mount,White chicken mount,24,0,1,0,588,0,1522,6,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15048,0,fox_mount,Fox mount,24,0,1,0,613,0,1525,11,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15049,0,snow_fox_mount,Snow fox mount,24,0,1,0,620,0,1525,11,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15050,0,snow_winter_fox_mount,Snow winter fox mount,24,0,1,0,1249,0,5100,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15051,0,black_winter_fox_mount,Black winter fox mount,24,0,1,0,1254,0,5100,5,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15052,0,ice_winter_fox_mount,Ice winter fox mount,24,0,1,0,1261,0,5100,12,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15053,0,blue_tip_winter_fox_mount,Blue-tip winter fox mount,24,0,1,0,1262,0,5100,25,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15054,0,pink_winter_fox_mount,Pink winter fox mount,24,0,1,0,1268,0,5100,19,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15055,0,purple_winter_fox_mount,Purple winter fox mount,24,0,1,0,1274,0,5100,13,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15056,0,gold_winter_fox_mount,Gold winter fox mount,24,0,1,0,1276,0,5100,27,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15057,0,night_winter_fox_mount,Night winter fox mount,24,0,1,0,1277,0,5100,28,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15058,0,brown_winter_fox_mount,Brown winter fox mount,24,0,1,0,1278,0,5100,29,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15059,0,purple_tip_winter_fox_mount,Purple-tip winter fox mount,24,0,1,0,1279,0,5100,30,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15060,0,stealth_winter_fox_mount,Stealth winter fox mount,24,0,1,0,1280,0,5100,5,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15061,0,green_bobcat_mount,Green bobcat mount,24,0,1,0,1314,0,5199,1,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15062,0,blue_bobcat_mount,Blue bobcat mount,24,0,1,0,1321,0,5199,8,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15063,0,brown_bobcat_mount,Brown bobcat mount,24,0,1,0,1322,0,5199,9,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15064,0,purple_bobcat_mount,Purple bobcat mount,24,0,1,0,1320,0,5199,7,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15065,0,black_bobcat_mount,Black bobcat mount,24,0,1,0,1323,0,5199,10,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15066,0,dark_green_bobcat_mount,Dark green bobcat mount,24,0,1,0,1327,0,5199,14,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15067,0,white_bobcat_mount,White bobcat mount,24,0,1,0,1342,0,5199,29,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15068,0,gold_bobcat_mount,Gold bobcat mount,24,0,1,0,1343,0,5199,30,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15069,0,red_bobcat_mount,Red bobcat mount,24,0,1,0,1344,0,5199,31,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15070,0,stone_bobcat_mount,Stone bobcat mount,24,0,1,0,1316,0,5199,3,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15071,0,festive_dragon_mount,Festive dragon mount,24,0,1,0,1345,0,5200,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15072,0,rudolph_sleigh_mount,Rudolph sleigh mount,24,0,1,0,1377,0,5192,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15073,0,pink_cloud_mount,Pink cloud mount,24,0,1,0,1091,0,5077,2,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15074,0,white_cloud_mount,White cloud mount,24,0,1,0,1089,0,5077,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15075,0,dark_cloud_mount,Dark cloud mount,24,0,1,0,1094,0,5077,5,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15076,0,evening_cloud_mount,Evening cloud mount,24,0,1,0,1097,0,5077,8,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15077,0,moonlight_cloud_mount,Moonlight cloud mount,24,0,1,0,1111,0,5077,22,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15078,0,sunrise_cloud_mount,Sunrise cloud mount,24,0,1,0,1120,0,5077,31,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15079,0,black_elephant_mount,Black elephant mount,24,0,1,0,1409,0,5379,20,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15080,0,brown_elephant_mount,Brown elephant mount,24,0,1,0,1411,0,5379,2,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15081,0,maroon_elephant_mount,Maroon elephant mount,24,0,1,0,1413,0,5379,4,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15082,0,green_elephant_mount,Green elephant mount,24,0,1,0,1417,0,5379,8,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15083,0,slateblue_elephant_mount,Slateblue elephant mount,24,0,1,0,1431,0,5379,246,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15084,0,purple_lamb_mount,Purple lamb mount,24,0,1,0,1441,0,5380,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15085,0,grey_lamb_mount,Grey lamb mount,24,0,1,0,1453,0,5380,12,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15086,0,yellow_lamb_mount,Yellow lamb mount,24,0,1,0,1447,0,5380,6,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15087,0,brown_lion_mount,Brown lion mount,24,0,1,0,1473,0,5381,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15088,0,grey_lion_mount,Grey lion mount,24,0,1,0,1491,0,5381,56,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15089,0,silver_lion_mount,Silver lion mount,24,0,1,0,1497,0,5381,248,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15090,0,green_lama_mount,Green lama mount,24,0,1,0,1505,0,5382,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15091,0,silver_lama_mount,Silver lama mount,24,0,1,0,1523,0,5382,18,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15092,0,purple_elk_mount,Purple elk mount,24,0,1,0,1537,0,5383,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15093,0,brown_elk_mount,Brown elk mount,24,0,1,0,1541,0,5383,4,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15094,0,gold_elk_mount,Gold elk mount,24,0,1,0,1543,0,5383,6,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15095,0,olive_elk_mount,Olive elk mount,24,0,1,0,1547,0,5383,10,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15096,0,green_elk_mount,Green elk mount,24,0,1,0,1545,0,5383,8,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15097,0,grey_elk_mount,Grey elk mount,24,0,1,0,1565,0,5383,28,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15098,0,green_ceratops_mount,Green ceratops mount,24,0,1,0,1569,0,5384,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15099,0,cyan_ceratops_mount,Cyan ceratops mount,24,0,1,0,1574,0,5384,5,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15100,0,red_ceratops_mount,Red ceratops mount,24,0,1,0,1590,0,5384,21,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15101,0,black_ceratops_mount,Black ceratops mount,24,0,1,0,1593,0,5384,224,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15102,0,fennec_mount,Fennec mount,24,0,1,0,1601,0,5385,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15103,0,pomeranian_mount,Pomeranian mount,24,0,1,0,1633,0,5386,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15104,0,yellow_anteater_mount,Yellow anteater mount,24,0,1,0,1665,0,5387,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15105,0,brown_anteater_mount,Brown anteater mount,24,0,1,0,1677,0,5387,198,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15106,0,purple_anteater_mount,Purple anteater mount,24,0,1,0,1671,0,5387,199,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15107,0,green_rhino_mount,Green rhino mount,24,0,1,0,1026,0,2017,30,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15108,0,blue_rhino_mount,Blue rhino mount,24,0,1,0,1033,0,2017,31,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15109,0,brown_rhino_mount,Brown rhino mount,24,0,1,0,1034,0,2017,9,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15110,0,purple_rhino_mount,Purple rhino mount,24,0,1,0,1032,0,2017,4,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15111,0,black_rhino_mount,Black rhino mount,24,0,1,0,1035,0,2017,7,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15112,0,dark_green_rhino_mount,Dark green rhino mount,24,0,1,0,1039,0,2017,11,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15113,0,white_rhino_mount,White rhino mount,24,0,1,0,1054,0,2017,8,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15114,0,gold_rhino_mount,Gold rhino mount,24,0,1,0,1055,0,2017,25,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15115,0,red_rhino_mount,Red rhino mount,24,0,1,0,1056,0,2017,26,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15116,0,stone_rhino_mount,Stone rhino mount,24,0,1,0,1028,0,2017,3,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15117,0,blue_ninetails_mount,Blue ninetails mount,24,0,1,0,963,0,4253,6,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15118,0,brown_ninetails_mount,Brown ninetails mount,24,0,1,0,970,0,4253,1,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15119,0,purple_ninetails_mount,Purple ninetails mount,24,0,1,0,985,0,4253,8,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15120,0,black_ninetails_mount,Black ninetails mount,24,0,1,0,989,0,4253,17,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15121,0,white_ninetails_mount,White ninetails mount,24,0,1,0,990,0,4253,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15122,0,gold_ninetails_mount,Gold ninetails mount,24,0,1,0,991,0,4253,19,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15123,0,red_ninetails_mount,Red ninetails mount,24,0,1,0,992,0,4253,20,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15124,0,pegasus_mount,Pegasus mount,24,0,1,0,993,0,4710,11,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15125,0,zebra_mount,Zebra mount,24,0,1,0,289,0,2606,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15126,0,polar_bear,Polar bear,24,0,1,0,353,0,2427,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15127,0,snowy_polar_bear,Snowy polar bear,24,0,1,0,353,0,2427,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15128,0,shivery_polar_bear,Shivery polar bear,24,0,1,0,355,0,2427,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15129,0,murky_polar_bear,Murky polar bear,24,0,1,0,356,0,2427,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15130,0,algid_polar_bear,Algid polar bear,24,0,1,0,357,0,2427,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15131,0,snappy_polar_bear,Snappy polar bear,24,0,1,0,358,0,2427,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15132,0,chilled_polar_bear,Chilled polar bear,24,0,1,0,360,0,2427,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15133,0,siberian_polar_bear,Siberian polar bear,24,0,1,0,361,0,2427,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15134,0,archon_polar_bear,Archon polar bear,24,0,1,0,362,0,2427,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15135,0,cool_polar_bear,Cool polar bear,24,0,1,0,363,0,2427,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15136,0,gelid_polar_bear,Gelid polar bear,24,0,1,0,364,0,2427,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15137,0,sharp_polar_bear,Sharp polar bear,24,0,1,0,365,0,2427,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15138,0,freezing_polar_bear,Freezing polar bear,24,0,1,0,366,0,2427,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15139,0,bleak_polar_bear,Bleak polar bear,24,0,1,0,370,0,2427,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15140,0,brumal_polar_bear,Brumal polar bear,24,0,1,0,372,0,2427,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15141,0,heated_polar_bear,Heated polar bear,24,0,1,0,373,0,2427,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15142,0,raw_polar_bear,Raw polar bear,24,0,1,0,374,0,2427,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15143,0,frost_polar_bear,Frost polar bear,24,0,1,0,376,0,2427,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15144,0,bitter_polar_bear,Bitter polar bear,24,0,1,0,378,0,2427,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15145,0,frore_polar_bear,Frore polar bear,24,0,1,0,379,0,2427,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15146,0,crisp_polar_bear,Crisp polar bear,24,0,1,0,380,0,2427,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15147,0,wintery_polar_bear,Wintery polar bear,24,0,1,0,381,0,2427,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15148,0,icy_polar_bear,Icy polar bear,24,0,1,0,382,0,2427,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15149,0,deer_horn,Deer horn,24,0,1,0,102,0,2074,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15150,0,argyle_deer_horn,Argyle deer horn,24,0,1,0,97,0,2074,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15151,0,andiron_deer_horn,Andiron deer horn,24,0,1,0,98,0,2074,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15152,0,manitou_deer_horn,Manitou deer horn,24,0,1,0,99,0,2074,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15153,0,rosemary_deer_horn,Rosemary deer horn,24,0,1,0,100,0,2074,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
15154,0,auburn_deer_horn,Auburn deer horn,24,0,1,0,101,0,2074,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,995,0,,1,0,1,1,0,0,0,0
